id,drawdate,num_1,num_2,num_3,num_4,num_5,created_at,updated_at
271,2008-01-14,4,35,34,38,19,2008-01-14 00:00:00.0000,2008-01-14 00:00:00.0000
272,2008-01-15,11,26,16,5,21,2008-01-15 00:00:00.0000,2008-01-15 00:00:00.0000
273,2008-01-16,9,23,30,10,11,2008-01-16 00:00:00.0000,2008-01-16 00:00:00.0000
274,2008-01-17,35,2,20,38,37,2008-01-17 00:00:00.0000,2008-01-17 00:00:00.0000
275,2008-01-18,5,32,36,31,15,2008-01-18 00:00:00.0000,2008-01-18 00:00:00.0000
276,2008-01-21,29,1,26,23,11,2008-01-21 00:00:00.0000,2008-01-21 00:00:00.0000
277,2008-01-22,7,4,23,17,1,2008-01-22 00:00:00.0000,2008-01-22 00:00:00.0000
278,2008-01-23,11,28,3,4,1,2008-01-23 00:00:00.0000,2008-01-23 00:00:00.0000
279,2008-01-24,37,26,12,1,8,2008-01-24 00:00:00.0000,2008-01-24 00:00:00.0000
280,2008-01-25,20,15,2,17,8,2008-01-25 00:00:00.0000,2008-01-25 00:00:00.0000
281,2008-01-28,28,13,32,2,36,2008-01-28 00:00:00.0000,2008-01-28 00:00:00.0000
282,2008-01-29,1,29,9,10,4,2008-01-29 00:00:00.0000,2008-01-29 00:00:00.0000
283,2008-01-30,17,37,28,1,16,2008-01-30 00:00:00.0000,2008-01-30 00:00:00.0000
284,2008-01-31,17,2,24,35,1,2008-01-31 00:00:00.0000,2008-01-31 00:00:00.0000
285,2008-02-01,3,34,10,37,23,2008-02-01 00:00:00.0000,2008-02-01 00:00:00.0000
286,2008-02-04,26,12,3,34,23,2008-02-04 00:00:00.0000,2008-02-04 00:00:00.0000
287,2008-02-05,1,18,4,10,31,2008-02-05 00:00:00.0000,2008-02-05 00:00:00.0000
288,2008-02-06,17,4,18,29,33,2008-02-06 00:00:00.0000,2008-02-06 00:00:00.0000
289,2008-02-07,34,30,6,33,32,2008-02-07 00:00:00.0000,2008-02-07 00:00:00.0000
290,2008-02-08,10,34,11,3,38,2008-02-08 00:00:00.0000,2008-02-08 00:00:00.0000
291,2008-02-11,38,13,18,37,25,2008-02-11 00:00:00.0000,2008-02-11 00:00:00.0000
292,2008-02-12,28,38,10,1,12,2008-02-12 00:00:00.0000,2008-02-12 00:00:00.0000
293,2008-02-13,34,28,14,36,37,2008-02-13 00:00:00.0000,2008-02-13 00:00:00.0000
294,2008-02-14,36,39,3,10,4,2008-02-14 00:00:00.0000,2008-02-14 00:00:00.0000
295,2008-02-15,39,26,24,1,27,2008-02-15 00:00:00.0000,2008-02-15 00:00:00.0000
296,2008-02-18,17,14,18,21,5,2008-02-18 00:00:00.0000,2008-02-18 00:00:00.0000
297,2008-02-19,11,16,24,35,30,2008-02-19 00:00:00.0000,2008-02-19 00:00:00.0000
298,2008-02-20,20,11,33,30,27,2008-02-20 00:00:00.0000,2008-02-20 00:00:00.0000
299,2008-02-21,10,6,22,31,37,2008-02-21 00:00:00.0000,2008-02-21 00:00:00.0000
300,2008-02-22,9,23,32,22,26,2008-02-22 00:00:00.0000,2008-02-22 00:00:00.0000
301,2008-02-25,23,1,18,4,31,2008-02-25 00:00:00.0000,2008-02-25 00:00:00.0000
302,2008-02-26,30,32,28,37,36,2008-02-26 00:00:00.0000,2008-02-26 00:00:00.0000
303,2008-02-27,33,35,1,34,6,2008-02-27 00:00:00.0000,2008-02-27 00:00:00.0000
304,2008-02-28,22,20,3,1,9,2008-02-28 00:00:00.0000,2008-02-28 00:00:00.0000
305,2008-02-29,25,38,34,8,27,2008-02-29 00:00:00.0000,2008-02-29 00:00:00.0000
306,2008-03-03,5,13,4,22,10,2008-03-03 00:00:00.0000,2008-03-03 00:00:00.0000
307,2008-03-04,11,21,19,5,12,2008-03-04 00:00:00.0000,2008-03-04 00:00:00.0000
308,2008-03-05,2,13,14,15,10,2008-03-05 00:00:00.0000,2008-03-05 00:00:00.0000
309,2008-03-06,17,3,21,15,9,2008-03-06 00:00:00.0000,2008-03-06 00:00:00.0000
310,2008-03-07,15,36,39,6,7,2008-03-07 00:00:00.0000,2008-03-07 00:00:00.0000
311,2008-03-10,13,17,16,29,31,2008-03-10 00:00:00.0000,2008-03-10 00:00:00.0000
312,2008-03-11,22,4,10,17,16,2008-03-11 00:00:00.0000,2008-03-11 00:00:00.0000
313,2008-03-12,9,37,24,36,27,2008-03-12 00:00:00.0000,2008-03-12 00:00:00.0000
314,2008-03-13,11,21,33,1,19,2008-03-13 00:00:00.0000,2008-03-13 00:00:00.0000
315,2008-03-14,2,26,6,16,28,2008-03-14 00:00:00.0000,2008-03-14 00:00:00.0000
316,2008-03-17,16,20,11,2,37,2008-03-17 00:00:00.0000,2008-03-17 00:00:00.0000
317,2008-03-18,10,31,16,20,32,2008-03-18 00:00:00.0000,2008-03-18 00:00:00.0000
318,2008-03-19,21,33,14,1,19,2008-03-19 00:00:00.0000,2008-03-19 00:00:00.0000
319,2008-03-20,6,29,3,20,22,2008-03-20 00:00:00.0000,2008-03-20 00:00:00.0000
320,2008-03-21,10,4,19,20,30,2008-03-21 00:00:00.0000,2008-03-21 00:00:00.0000
321,2008-03-24,30,26,2,29,5,2008-03-24 00:00:00.0000,2008-03-24 00:00:00.0000
322,2008-03-25,1,8,3,30,36,2008-03-25 00:00:00.0000,2008-03-25 00:00:00.0000
323,2008-03-26,9,31,12,15,13,2008-03-26 00:00:00.0000,2008-03-26 00:00:00.0000
324,2008-03-27,37,14,29,20,26,2008-03-27 00:00:00.0000,2008-03-27 00:00:00.0000
325,2008-03-28,35,7,39,14,31,2008-03-28 00:00:00.0000,2008-03-28 00:00:00.0000
326,2008-03-31,16,38,32,9,30,2008-03-31 00:00:00.0000,2008-03-31 00:00:00.0000
327,2008-04-01,6,12,35,18,16,2008-04-01 00:00:00.0000,2008-04-01 00:00:00.0000
328,2008-04-02,4,26,10,14,24,2008-04-02 00:00:00.0000,2008-04-02 00:00:00.0000
329,2008-04-03,2,18,24,36,21,2008-04-03 00:00:00.0000,2008-04-03 00:00:00.0000
330,2008-04-04,35,17,10,21,32,2008-04-04 00:00:00.0000,2008-04-04 00:00:00.0000
331,2008-04-07,16,22,4,24,6,2008-04-07 00:00:00.0000,2008-04-07 00:00:00.0000
332,2008-04-08,7,10,37,15,38,2008-04-08 00:00:00.0000,2008-04-08 00:00:00.0000
333,2008-04-09,9,21,15,13,28,2008-04-09 00:00:00.0000,2008-04-09 00:00:00.0000
334,2008-04-10,5,24,9,17,8,2008-04-10 00:00:00.0000,2008-04-10 00:00:00.0000
335,2008-04-11,5,30,37,16,34,2008-04-11 00:00:00.0000,2008-04-11 00:00:00.0000
336,2008-04-14,10,18,2,21,17,2008-04-14 00:00:00.0000,2008-04-14 00:00:00.0000
337,2008-04-15,18,31,25,6,26,2008-04-15 00:00:00.0000,2008-04-15 00:00:00.0000
338,2008-04-16,22,33,7,18,20,2008-04-16 00:00:00.0000,2008-04-16 00:00:00.0000
339,2008-04-17,5,28,22,29,19,2008-04-17 00:00:00.0000,2008-04-17 00:00:00.0000
340,2008-04-18,20,12,35,32,11,2008-04-18 00:00:00.0000,2008-04-18 00:00:00.0000
341,2008-04-21,24,15,22,33,8,2008-04-21 00:00:00.0000,2008-04-21 00:00:00.0000
342,2008-04-22,10,12,3,19,24,2008-04-22 00:00:00.0000,2008-04-22 00:00:00.0000
343,2008-04-23,7,5,21,9,4,2008-04-23 00:00:00.0000,2008-04-23 00:00:00.0000
344,2008-04-24,38,33,25,14,3,2008-04-24 00:00:00.0000,2008-04-24 00:00:00.0000
345,2008-04-25,7,19,4,24,11,2008-04-25 00:00:00.0000,2008-04-25 00:00:00.0000
346,2008-04-28,19,21,15,2,17,2008-04-28 00:00:00.0000,2008-04-28 00:00:00.0000
347,2008-04-29,7,29,11,4,8,2008-04-29 00:00:00.0000,2008-04-29 00:00:00.0000
348,2008-04-30,27,39,30,25,10,2008-04-30 00:00:00.0000,2008-04-30 00:00:00.0000
349,2008-05-01,17,25,34,5,20,2008-05-01 00:00:00.0000,2008-05-01 00:00:00.0000
350,2008-05-02,1,15,16,13,30,2008-05-02 00:00:00.0000,2008-05-02 00:00:00.0000
351,2008-05-05,33,29,19,27,16,2008-05-05 00:00:00.0000,2008-05-05 00:00:00.0000
352,2008-05-06,8,33,16,17,38,2008-05-06 00:00:00.0000,2008-05-06 00:00:00.0000
353,2008-05-07,19,4,18,35,27,2008-05-07 00:00:00.0000,2008-05-07 00:00:00.0000
354,2008-05-08,39,23,35,33,27,2008-05-08 00:00:00.0000,2008-05-08 00:00:00.0000
355,2008-05-09,5,34,24,32,26,2008-05-09 00:00:00.0000,2008-05-09 00:00:00.0000
356,2008-05-12,9,5,35,18,31,2008-05-12 00:00:00.0000,2008-05-12 00:00:00.0000
357,2008-05-13,29,36,21,31,6,2008-05-13 00:00:00.0000,2008-05-13 00:00:00.0000
358,2008-05-14,36,28,31,37,4,2008-05-14 00:00:00.0000,2008-05-14 00:00:00.0000
359,2008-05-15,18,21,11,38,27,2008-05-15 00:00:00.0000,2008-05-15 00:00:00.0000
360,2008-05-16,20,13,18,23,21,2008-05-16 00:00:00.0000,2008-05-16 00:00:00.0000
361,2008-05-19,11,10,31,28,34,2008-05-19 00:00:00.0000,2008-05-19 00:00:00.0000
362,2008-05-20,4,28,24,18,38,2008-05-20 00:00:00.0000,2008-05-20 00:00:00.0000
363,2008-05-21,20,12,35,8,34,2008-05-21 00:00:00.0000,2008-05-21 00:00:00.0000
364,2008-05-22,31,11,21,25,38,2008-05-22 00:00:00.0000,2008-05-22 00:00:00.0000
365,2008-05-23,35,11,33,34,8,2008-05-23 00:00:00.0000,2008-05-23 00:00:00.0000
366,2008-05-26,3,30,23,2,17,2008-05-26 00:00:00.0000,2008-05-26 00:00:00.0000
367,2008-05-27,38,32,31,33,30,2008-05-27 00:00:00.0000,2008-05-27 00:00:00.0000
368,2008-05-28,39,31,30,1,3,2008-05-28 00:00:00.0000,2008-05-28 00:00:00.0000
369,2008-05-29,21,34,23,14,6,2008-05-29 00:00:00.0000,2008-05-29 00:00:00.0000
370,2008-05-30,30,25,23,16,33,2008-05-30 00:00:00.0000,2008-05-30 00:00:00.0000
371,2008-06-02,32,2,29,8,6,2008-06-02 00:00:00.0000,2008-06-02 00:00:00.0000
372,2008-06-03,33,19,6,9,35,2008-06-03 00:00:00.0000,2008-06-03 00:00:00.0000
373,2008-06-04,27,33,29,19,20,2008-06-04 00:00:00.0000,2008-06-04 00:00:00.0000
374,2008-06-05,23,17,4,27,29,2008-06-05 00:00:00.0000,2008-06-05 00:00:00.0000
375,2008-06-06,28,31,20,7,11,2008-06-06 00:00:00.0000,2008-06-06 00:00:00.0000
376,2008-06-09,16,20,35,27,7,2008-06-09 00:00:00.0000,2008-06-09 00:00:00.0000
377,2008-06-10,3,9,35,26,25,2008-06-10 00:00:00.0000,2008-06-10 00:00:00.0000
378,2008-06-11,19,11,7,20,14,2008-06-11 00:00:00.0000,2008-06-11 00:00:00.0000
379,2008-06-12,17,12,35,39,29,2008-06-12 00:00:00.0000,2008-06-12 00:00:00.0000
380,2008-06-13,1,33,38,9,4,2008-06-13 00:00:00.0000,2008-06-13 00:00:00.0000
381,2008-06-16,30,21,33,25,28,2008-06-16 00:00:00.0000,2008-06-16 00:00:00.0000
382,2008-06-17,1,4,10,16,37,2008-06-17 00:00:00.0000,2008-06-17 00:00:00.0000
383,2008-06-18,18,5,30,19,16,2008-06-18 00:00:00.0000,2008-06-18 00:00:00.0000
384,2008-06-19,29,11,18,6,4,2008-06-19 00:00:00.0000,2008-06-19 00:00:00.0000
385,2008-06-20,6,12,17,23,5,2008-06-20 00:00:00.0000,2008-06-20 00:00:00.0000
386,2008-06-23,17,14,29,18,24,2008-06-23 00:00:00.0000,2008-06-23 00:00:00.0000
387,2008-06-24,7,13,5,27,35,2008-06-24 00:00:00.0000,2008-06-24 00:00:00.0000
388,2008-06-25,28,34,6,7,18,2008-06-25 00:00:00.0000,2008-06-25 00:00:00.0000
389,2008-06-26,1,9,17,22,24,2008-06-26 00:00:00.0000,2008-06-26 00:00:00.0000
390,2008-06-27,34,12,19,6,22,2008-06-27 00:00:00.0000,2008-06-27 00:00:00.0000
391,2008-06-30,20,31,36,37,5,2008-06-30 00:00:00.0000,2008-06-30 00:00:00.0000
392,2008-07-01,6,35,10,36,9,2008-07-01 00:00:00.0000,2008-07-01 00:00:00.0000
393,2008-07-02,14,10,33,27,39,2008-07-02 00:00:00.0000,2008-07-02 00:00:00.0000
394,2008-07-03,37,18,1,16,4,2008-07-03 00:00:00.0000,2008-07-03 00:00:00.0000
395,2008-07-04,31,33,20,39,25,2008-07-04 00:00:00.0000,2008-07-04 00:00:00.0000
396,2008-07-07,9,16,20,38,37,2008-07-07 00:00:00.0000,2008-07-07 00:00:00.0000
397,2008-07-08,23,20,8,3,5,2008-07-08 00:00:00.0000,2008-07-08 00:00:00.0000
398,2008-07-09,21,17,11,1,34,2008-07-09 00:00:00.0000,2008-07-09 00:00:00.0000
399,2008-07-10,16,22,13,34,26,2008-07-10 00:00:00.0000,2008-07-10 00:00:00.0000
400,2008-07-11,34,5,30,10,12,2008-07-11 00:00:00.0000,2008-07-11 00:00:00.0000
401,2008-07-14,2,9,32,33,37,2008-07-14 00:00:00.0000,2008-07-14 00:00:00.0000
402,2008-07-15,27,25,28,20,2,2008-07-15 00:00:00.0000,2008-07-15 00:00:00.0000
403,2008-07-16,3,17,8,30,16,2008-07-16 00:00:00.0000,2008-07-16 00:00:00.0000
404,2008-07-17,27,2,8,20,25,2008-07-17 00:00:00.0000,2008-07-17 00:00:00.0000
405,2008-07-18,23,9,19,39,13,2008-07-18 00:00:00.0000,2008-07-18 00:00:00.0000
406,2008-07-21,5,10,17,23,19,2008-07-21 00:00:00.0000,2008-07-21 00:00:00.0000
407,2008-07-22,5,21,19,6,28,2008-07-22 00:00:00.0000,2008-07-22 00:00:00.0000
408,2008-07-23,18,30,4,22,26,2008-07-23 00:00:00.0000,2008-07-23 00:00:00.0000
409,2008-07-24,11,38,13,8,1,2008-07-24 00:00:00.0000,2008-07-24 00:00:00.0000
410,2008-07-25,32,26,8,17,28,2008-07-25 00:00:00.0000,2008-07-25 00:00:00.0000
411,2008-07-28,15,26,24,22,36,2008-07-28 00:00:00.0000,2008-07-28 00:00:00.0000
412,2008-07-29,38,13,6,32,12,2008-07-29 00:00:00.0000,2008-07-29 00:00:00.0000
413,2008-07-30,6,17,10,28,34,2008-07-30 00:00:00.0000,2008-07-30 00:00:00.0000
414,2008-07-31,24,31,3,39,20,2008-07-31 00:00:00.0000,2008-07-31 00:00:00.0000
415,2008-08-01,10,23,36,1,29,2008-08-01 00:00:00.0000,2008-08-01 00:00:00.0000
416,2008-08-04,9,17,25,11,14,2008-08-04 00:00:00.0000,2008-08-04 00:00:00.0000
417,2008-08-05,10,33,3,13,20,2008-08-05 00:00:00.0000,2008-08-05 00:00:00.0000
418,2008-08-06,27,22,33,38,30,2008-08-06 00:00:00.0000,2008-08-06 00:00:00.0000
419,2008-08-07,26,8,15,11,25,2008-08-07 00:00:00.0000,2008-08-07 00:00:00.0000
420,2008-08-08,6,14,1,17,31,2008-08-08 00:00:00.0000,2008-08-08 00:00:00.0000
421,2008-08-11,14,36,6,10,4,2008-08-11 00:00:00.0000,2008-08-11 00:00:00.0000
422,2008-08-12,9,28,3,33,5,2008-08-12 00:00:00.0000,2008-08-12 00:00:00.0000
423,2008-08-13,3,34,32,29,8,2008-08-13 00:00:00.0000,2008-08-13 00:00:00.0000
424,2008-08-14,25,39,28,22,18,2008-08-14 00:00:00.0000,2008-08-14 00:00:00.0000
425,2008-08-15,7,23,34,38,4,2008-08-15 00:00:00.0000,2008-08-15 00:00:00.0000
426,2008-08-18,27,32,23,2,4,2008-08-18 00:00:00.0000,2008-08-18 00:00:00.0000
427,2008-08-19,37,8,31,14,20,2008-08-19 00:00:00.0000,2008-08-19 00:00:00.0000
428,2008-08-20,30,17,31,37,35,2008-08-20 00:00:00.0000,2008-08-20 00:00:00.0000
429,2008-08-21,28,13,23,37,12,2008-08-21 00:00:00.0000,2008-08-21 00:00:00.0000
430,2008-08-22,3,1,10,9,20,2008-08-22 00:00:00.0000,2008-08-22 00:00:00.0000
431,2008-08-25,11,21,35,24,20,2008-08-25 00:00:00.0000,2008-08-25 00:00:00.0000
432,2008-08-26,28,4,30,11,6,2008-08-26 00:00:00.0000,2008-08-26 00:00:00.0000
433,2008-08-27,2,18,38,1,13,2008-08-27 00:00:00.0000,2008-08-27 00:00:00.0000
434,2008-08-28,33,37,1,31,16,2008-08-28 00:00:00.0000,2008-08-28 00:00:00.0000
435,2008-08-29,38,21,14,28,11,2008-08-29 00:00:00.0000,2008-08-29 00:00:00.0000
436,2008-09-01,28,27,37,15,26,2008-09-01 00:00:00.0000,2008-09-01 00:00:00.0000
437,2008-09-02,20,6,21,4,35,2008-09-02 00:00:00.0000,2008-09-02 00:00:00.0000
438,2008-09-03,1,5,33,28,32,2008-09-03 00:00:00.0000,2008-09-03 00:00:00.0000
439,2008-09-04,37,3,13,30,39,2008-09-04 00:00:00.0000,2008-09-04 00:00:00.0000
440,2008-09-05,15,20,4,31,34,2008-09-05 00:00:00.0000,2008-09-05 00:00:00.0000
441,2008-09-08,37,10,31,1,18,2008-09-08 00:00:00.0000,2008-09-08 00:00:00.0000
442,2008-09-09,24,38,8,28,39,2008-09-09 00:00:00.0000,2008-09-09 00:00:00.0000
443,2008-09-10,28,16,2,33,32,2008-09-10 00:00:00.0000,2008-09-10 00:00:00.0000
444,2008-09-11,34,29,10,12,35,2008-09-11 00:00:00.0000,2008-09-11 00:00:00.0000
445,2008-09-12,12,6,3,10,26,2008-09-12 00:00:00.0000,2008-09-12 00:00:00.0000
446,2008-09-15,37,11,2,16,26,2008-09-15 00:00:00.0000,2008-09-15 00:00:00.0000
447,2008-09-16,14,10,4,17,25,2008-09-16 00:00:00.0000,2008-09-16 00:00:00.0000
448,2008-09-17,37,33,8,16,36,2008-09-17 00:00:00.0000,2008-09-17 00:00:00.0000
449,2008-09-18,25,34,15,27,35,2008-09-18 00:00:00.0000,2008-09-18 00:00:00.0000
450,2008-09-19,27,2,17,23,13,2008-09-19 00:00:00.0000,2008-09-19 00:00:00.0000
451,2008-09-22,15,25,33,16,10,2008-09-22 00:00:00.0000,2008-09-22 00:00:00.0000
452,2008-09-23,24,9,34,25,30,2008-09-23 00:00:00.0000,2008-09-23 00:00:00.0000
453,2008-09-24,27,6,19,30,18,2008-09-24 00:00:00.0000,2008-09-24 00:00:00.0000
454,2008-09-25,16,32,1,13,23,2008-09-25 00:00:00.0000,2008-09-25 00:00:00.0000
455,2008-09-26,34,27,39,12,5,2008-09-26 00:00:00.0000,2008-09-26 00:00:00.0000
456,2008-09-29,37,4,22,13,19,2008-09-29 00:00:00.0000,2008-09-29 00:00:00.0000
457,2008-09-30,19,2,32,15,3,2008-09-30 00:00:00.0000,2008-09-30 00:00:00.0000
458,2008-10-01,15,25,13,34,23,2008-10-01 00:00:00.0000,2008-10-01 00:00:00.0000
459,2008-10-02,3,35,12,4,19,2008-10-02 00:00:00.0000,2008-10-02 00:00:00.0000
460,2008-10-03,36,7,21,27,23,2008-10-03 00:00:00.0000,2008-10-03 00:00:00.0000
461,2008-10-06,31,12,16,24,5,2008-10-06 00:00:00.0000,2008-10-06 00:00:00.0000
462,2008-10-07,30,10,18,19,23,2008-10-07 00:00:00.0000,2008-10-07 00:00:00.0000
463,2008-10-08,2,15,32,34,37,2008-10-08 00:00:00.0000,2008-10-08 00:00:00.0000
464,2008-10-09,20,1,37,4,19,2008-10-09 00:00:00.0000,2008-10-09 00:00:00.0000
465,2008-10-10,8,1,36,25,6,2008-10-10 00:00:00.0000,2008-10-10 00:00:00.0000
466,2008-10-13,11,14,13,6,10,2008-10-13 00:00:00.0000,2008-10-13 00:00:00.0000
467,2008-10-14,38,14,35,2,15,2008-10-14 00:00:00.0000,2008-10-14 00:00:00.0000
468,2008-10-15,8,26,3,23,4,2008-10-15 00:00:00.0000,2008-10-15 00:00:00.0000
469,2008-10-16,23,38,14,32,10,2008-10-16 00:00:00.0000,2008-10-16 00:00:00.0000
470,2008-10-17,6,30,3,38,4,2008-10-17 00:00:00.0000,2008-10-17 00:00:00.0000
471,2008-10-20,3,31,24,4,5,2008-10-20 00:00:00.0000,2008-10-20 00:00:00.0000
472,2008-10-21,8,28,14,21,25,2008-10-21 00:00:00.0000,2008-10-21 00:00:00.0000
473,2008-10-22,9,21,33,11,16,2008-10-22 00:00:00.0000,2008-10-22 00:00:00.0000
474,2008-10-23,39,37,36,8,34,2008-10-23 00:00:00.0000,2008-10-23 00:00:00.0000
475,2008-10-24,32,24,21,38,5,2008-10-24 00:00:00.0000,2008-10-24 00:00:00.0000
476,2008-10-27,32,3,31,18,33,2008-10-27 00:00:00.0000,2008-10-27 00:00:00.0000
477,2008-10-28,15,28,3,4,38,2008-10-28 00:00:00.0000,2008-10-28 00:00:00.0000
478,2008-10-29,26,19,18,17,30,2008-10-29 00:00:00.0000,2008-10-29 00:00:00.0000
479,2008-10-30,32,5,26,9,17,2008-10-30 00:00:00.0000,2008-10-30 00:00:00.0000
480,2008-10-31,5,29,38,31,35,2008-10-31 00:00:00.0000,2008-10-31 00:00:00.0000
481,2008-11-03,27,23,11,33,36,2008-11-03 00:00:00.0000,2008-11-03 00:00:00.0000
482,2008-11-04,10,15,25,9,5,2008-11-04 00:00:00.0000,2008-11-04 00:00:00.0000
483,2008-11-05,1,34,31,37,24,2008-11-05 00:00:00.0000,2008-11-05 00:00:00.0000
484,2008-11-06,8,10,35,12,13,2008-11-06 00:00:00.0000,2008-11-06 00:00:00.0000
485,2008-11-07,28,7,3,5,22,2008-11-07 00:00:00.0000,2008-11-07 00:00:00.0000
486,2008-11-10,19,31,4,26,30,2008-11-10 00:00:00.0000,2008-11-10 00:00:00.0000
487,2008-11-11,33,8,32,39,23,2008-11-11 00:00:00.0000,2008-11-11 00:00:00.0000
488,2008-11-12,11,28,24,5,31,2008-11-12 00:00:00.0000,2008-11-12 00:00:00.0000
489,2008-11-13,25,8,26,34,23,2008-11-13 00:00:00.0000,2008-11-13 00:00:00.0000
490,2008-11-14,12,29,4,13,5,2008-11-14 00:00:00.0000,2008-11-14 00:00:00.0000
491,2008-11-17,36,19,31,17,30,2008-11-17 00:00:00.0000,2008-11-17 00:00:00.0000
492,2008-11-18,8,22,18,24,7,2008-11-18 00:00:00.0000,2008-11-18 00:00:00.0000
493,2008-11-19,29,30,33,31,34,2008-11-19 00:00:00.0000,2008-11-19 00:00:00.0000
494,2008-11-20,21,38,2,28,39,2008-11-20 00:00:00.0000,2008-11-20 00:00:00.0000
495,2008-11-21,5,27,14,23,10,2008-11-21 00:00:00.0000,2008-11-21 00:00:00.0000
496,2008-11-24,25,24,2,34,1,2008-11-24 00:00:00.0000,2008-11-24 00:00:00.0000
497,2008-11-25,12,5,15,18,29,2008-11-25 00:00:00.0000,2008-11-25 00:00:00.0000
498,2008-11-26,30,26,24,18,4,2008-11-26 00:00:00.0000,2008-11-26 00:00:00.0000
499,2008-11-27,21,8,14,28,36,2008-11-27 00:00:00.0000,2008-11-27 00:00:00.0000
500,2008-11-28,14,16,18,39,15,2008-11-28 00:00:00.0000,2008-11-28 00:00:00.0000
501,2008-12-01,5,7,36,10,19,2008-12-01 00:00:00.0000,2008-12-01 00:00:00.0000
502,2008-12-02,9,31,17,15,6,2008-12-02 00:00:00.0000,2008-12-02 00:00:00.0000
503,2008-12-03,9,28,32,8,19,2008-12-03 00:00:00.0000,2008-12-03 00:00:00.0000
504,2008-12-04,21,17,38,39,19,2008-12-04 00:00:00.0000,2008-12-04 00:00:00.0000
505,2008-12-05,5,38,7,36,31,2008-12-05 00:00:00.0000,2008-12-05 00:00:00.0000
506,2008-12-08,35,38,27,37,13,2008-12-08 00:00:00.0000,2008-12-08 00:00:00.0000
507,2008-12-09,31,28,2,26,35,2008-12-09 00:00:00.0000,2008-12-09 00:00:00.0000
508,2008-12-10,20,30,27,22,14,2008-12-10 00:00:00.0000,2008-12-10 00:00:00.0000
509,2008-12-11,10,1,17,4,14,2008-12-11 00:00:00.0000,2008-12-11 00:00:00.0000
510,2008-12-12,14,23,10,32,25,2008-12-12 00:00:00.0000,2008-12-12 00:00:00.0000
511,2008-12-15,5,2,39,33,36,2008-12-15 00:00:00.0000,2008-12-15 00:00:00.0000
512,2008-12-16,12,16,18,25,28,2008-12-16 00:00:00.0000,2008-12-16 00:00:00.0000
513,2008-12-17,14,22,5,8,11,2008-12-17 00:00:00.0000,2008-12-17 00:00:00.0000
514,2008-12-18,28,14,35,37,16,2008-12-18 00:00:00.0000,2008-12-18 00:00:00.0000
515,2008-12-19,8,12,28,24,18,2008-12-19 00:00:00.0000,2008-12-19 00:00:00.0000
516,2008-12-22,20,5,6,37,31,2008-12-22 00:00:00.0000,2008-12-22 00:00:00.0000
517,2008-12-23,3,25,20,37,11,2008-12-23 00:00:00.0000,2008-12-23 00:00:00.0000
518,2008-12-24,37,15,2,36,25,2008-12-24 00:00:00.0000,2008-12-24 00:00:00.0000
519,2008-12-25,38,18,37,8,32,2008-12-25 00:00:00.0000,2008-12-25 00:00:00.0000
520,2008-12-26,11,25,26,12,35,2008-12-26 00:00:00.0000,2008-12-26 00:00:00.0000
521,2008-12-29,36,9,34,22,20,2008-12-29 00:00:00.0000,2008-12-29 00:00:00.0000
522,2008-12-30,37,13,8,3,19,2008-12-30 00:00:00.0000,2008-12-30 00:00:00.0000
523,2008-12-31,37,39,12,8,36,2008-12-31 00:00:00.0000,2008-12-31 00:00:00.0000
524,2009-01-01,6,32,11,17,14,2009-01-01 00:00:00.0000,2009-01-01 00:00:00.0000
525,2009-01-02,30,20,38,39,12,2009-01-02 00:00:00.0000,2009-01-02 00:00:00.0000
526,2009-01-05,29,21,24,2,3,2009-01-05 00:00:00.0000,2009-01-05 00:00:00.0000
527,2009-01-06,9,2,11,10,37,2009-01-06 00:00:00.0000,2009-01-06 00:00:00.0000
528,2009-01-07,12,33,20,39,26,2009-01-07 00:00:00.0000,2009-01-07 00:00:00.0000
529,2009-01-08,32,35,28,34,27,2009-01-08 00:00:00.0000,2009-01-08 00:00:00.0000
530,2009-01-09,15,30,1,11,7,2009-01-09 00:00:00.0000,2009-01-09 00:00:00.0000
531,2009-01-12,10,22,36,20,15,2009-01-12 00:00:00.0000,2009-01-12 00:00:00.0000
532,2009-01-13,30,2,11,34,21,2009-01-13 00:00:00.0000,2009-01-13 00:00:00.0000
533,2009-01-14,14,34,38,25,4,2009-01-14 00:00:00.0000,2009-01-14 00:00:00.0000
534,2009-01-15,36,14,29,35,17,2009-01-15 00:00:00.0000,2009-01-15 00:00:00.0000
535,2009-01-16,9,25,28,35,8,2009-01-16 00:00:00.0000,2009-01-16 00:00:00.0000
536,2009-01-19,31,36,24,18,3,2009-01-19 00:00:00.0000,2009-01-19 00:00:00.0000
537,2009-01-20,32,38,26,8,5,2009-01-20 00:00:00.0000,2009-01-20 00:00:00.0000
538,2009-01-21,3,24,2,35,9,2009-01-21 00:00:00.0000,2009-01-21 00:00:00.0000
539,2009-01-22,5,4,25,21,35,2009-01-22 00:00:00.0000,2009-01-22 00:00:00.0000
540,2009-01-23,33,2,14,21,39,2009-01-23 00:00:00.0000,2009-01-23 00:00:00.0000
541,2009-01-26,31,7,2,14,39,2009-01-26 00:00:00.0000,2009-01-26 00:00:00.0000
542,2009-01-27,21,2,36,6,9,2009-01-27 00:00:00.0000,2009-01-27 00:00:00.0000
543,2009-01-28,8,29,9,26,5,2009-01-28 00:00:00.0000,2009-01-28 00:00:00.0000
